,app_id,german,french,spanish,brazilian,russian,italian,schinese,japanese,koreana,polish
2831,1668290,(336),(8),(7),(3),(4),(0),(6),(4),(4),(2)
2832,1356670,(997),(20),(40),(37),(21),(4),"(1,359)",(624),(710),(1)
2833,1835240,(379),(6),(11),(12),(1),(0),(91),(5),(8),(3)
2834,941460,"(2,545)",(26),(83),(71),(110),(19),(88),(9),(19),(42)
2835,858260,"(2,464)",(62),(23),(14),(60),(11),(121),(19),(135),(16)
2836,1551590,(13),(0),(2),(0),(0),(0),(70),(0),(0),(0)
2837,1618380,(115),(1),(2),(0),(5),(0),(5),(2),(3),(0)
2838,932850,(777),(19),(34),(21),(17),(2),(536),(10),(57),(45)
2839,1440670,(987),(5),(7),(2),(0),(3),(0),(1),(1),(5)
2840,1726190,(641),(12),(56),(27),(57),(4),(40),(21),(98),(2)
2841,1120320,(649),(76),(50),(29),(117),(21),(95),(9),(6),(106)
2842,844260,(645),(65),(58),(27),(147),(36),(122),(10),(27),(105)
2843,1991980,(45),(7),(9),(3),(0),(2),(4),(1),(8),(1)
2844,716490,"(1,358)",(25),(12),(5),(37),(5),(61),(17),(11),(11)
2845,356400,"(2,951)",(113),(72),(55),(117),(20),(262),(37),(68),(13)
2846,1350840,(192),(4),(4),(3),(4),(0),(252),(0),(2),(2)
2847,1271280,(800),(8),(5),(6),(13),(1),(10),(8),(17),(2)
2848,1927780,"(1,717)",(643),"(1,409)",(205),(36),(106),(12),(0),(2),"(1,784)"
2849,802890,(771),(19),(25),(16),(24),(3),"(1,100)",(151),(1),(6)
2850,502800,"(1,484)",(40),(148),(143),(104),(46),"(1,922)",(135),(504),(12)
2851,281640,"(2,039)",(83),(124),(105),(538),(44),(165),(11),(42),(49)
2852,1904860,(314),(18),(32),(31),(104),(7),(454),(6),(29),(33)
2853,1369340,"(1,753)",(20),(79),(97),(87),(5),(487),(87),(397),(41)
2854,611760,"(1,344)",(19),(20),(30),(23),(37),(133),(2),(15),(116)
2855,1028590,(118),(5),(2),(2),(2),(0),(4),(0),(1),(3)
2856,1681060,(194),(36),(1),(1),(3),(0),(0),(0),(1),(1)
2857,1352330,(510),(59),(42),(37),(62),(5),(9),(4),(5),(120)
2858,1441550,(445),(4),(27),(10),(75),(1),(6),(0),(2),(7)
2859,1161830,(20),(1),(0),(0),(2),(0),(77),(0),(0),(0)
2860,1853630,(46),(0),(1),(2),(0),(1),(0),(0),(0),(1)
2861,"219780,214170,219760","(2,166)",(181),(146),(70),"(1,171)",(60),(130),(3),(46),(121)
2862,602320,"(1,406)",(101),(56),(29),(113),(28),(379),(24),(49),(46)
2863,242700,"(6,858)",(371),"(1,704)","(2,842)","(3,252)",(130),(787),(38),(176),(334)
2864,382560,"(2,748)",(107),(124),(294),(782),(24),(606),(17),(33),(114)
2865,1063580,(247),(23),(6),(9),(5),(6),(13),(6),(14),(10)
2866,1269710,(440),(19),(13),(4),(16),(2),(72),(4),(4),(3)
2867,405290,"(1,087)",(24),(147),(191),(133),(9),(54),(9),(2),(12)
2868,783770,"(9,244)",(738),"(1,134)","(1,050)","(2,546)",(227),"(2,012)",(581),(977),(421)
2869,2370540,(16),(0),(0),(0),(0),(0),(5),(0),(0),(0)
2870,885810,(758),(34),(64),(119),(76),(11),"(1,048)",(37),(270),(8)
2871,2120900,(552),(19),(48),(72),(84),(3),(29),(0),(7),(6)
2872,1449070,(37),(1),(2),(0),(0),(0),"(1,158)",(0),(1),(1)
2873,40700,"(5,120)",(321),(435),(356),"(1,804)",(145),"(2,889)",(147),(285),(236)
2874,307640,(809),(2),(17),(7),(5),(5),(4),(0),(8),(7)
2875,525480,"(2,254)",(71),(128),(211),(39),(11),(210),(122),(15),(10)
2876,245620,"(7,239)",(682),(616),(353),"(1,456)",(191),"(1,290)",(63),(553),(268)
2877,243970,"(3,819)",(176),(86),(98),(311),(37),(411),(35),(150),(41)
2878,303210,"(15,503)",(372),(741),(226),(729),(95),(599),(78),(207),(68)
2879,1220150,"(1,727)",(81),(162),(70),(55),(29),(63),(5),(11),(18)
2880,1925320,(172),(3),(13),(19),(13),(3),(4),(1),(2),(3)
2881,1502380,(293),(13),(9),(5),(19),(4),(35),(5),(5),(9)
2882,851890,(685),(9),(43),(31),(55),(14),(488),(165),(234),(8)
2883,1677980,(103),(8),(6),(0),(8),(5),(18),(0),(3),(0)
2884,283960,"(1,008)",(16),(1),(3),(16),(0),(2),(0),(4),(2)
2885,1429500,(113),(6),(8),(27),(14),(2),(477),(70),(22),(0)
2886,2289400,(35),(39),(0),(0),(5),(4),(1),(0),(4),(0)
2887,312370,(686),(38),(26),(3),(75),(6),(9),(0),(7),(20)
2888,624970,(637),(19),(8),(2),(36),(2),(2),(0),(7),(10)
2889,1783280,(305),(13),(12),(7),(7),(0),(79),(18),(30),(3)
2890,1024010,(330),(21),(14),(4),(34),(7),(51),(14),(35),(14)
2891,2339040,(147),(12),(0),(1),(10),(0),(80),(6),(1),(3)
2892,1269300,(335),(7),(3),(3),(0),(0),(16),(1),(2),(0)
2893,802880,(470),(13),(25),(11),(17),(1),(438),(50),(2),(2)
2894,1184770,"(1,404)",(19),(16),(20),(7),(7),(8),(0),(2),(4)
2895,204030,"(4,527)",(319),(321),(260),"(1,102)",(85),(97),(21),(10),(203)
2896,2311680,(166),(2),(1),(2),(1),(0),(11),(1),(2),(2)
2897,1389990,(753),(38),(43),(28),(30),(14),(7),(1),(16),(22)
2898,1551640,(9),(0),(0),(0),(1),(0),(24),(0),(0),(0)
2899,3900,"(2,096)",(114),(112),(98),(171),(26),(65),(16),(22),(59)
2900,2059670,(193),(22),(8),(1),(15),(1),(15),(1),(4),(3)
2901,790060,(730),(13),(17),(4),(9),(3),(8),(3),(1),(1)
2902,658620,(666),(5),(20),(26),(29),(5),(507),(11),(1),(5)
2903,1511630,(212),(91),(21),(5),(5),(71),(1),(0),(0),(2)
2904,1868070,(39),(1),(0),(1),(0),(0),(0),(0),(0),(2)
2905,238210,"(5,607)",(56),(149),(79),(609),(57),(38),(29),(40),(86)
2906,219890,"(12,784)",(487),(422),(249),(802),(134),(351),(132),(160),(236)
2907,1347550,(903),(10),(23),(21),(20),(10),(119),(13),(13),(11)
2908,1055430,"(1,067)",(18),(41),(67),(40),(4),(4),(1),(2),(321)
2909,1915510,(55),(0),(0),(1),(2),(0),(787),(3),(1),(1)
2910,1718130,"(1,338)",(83),(48),(29),(466),(16),"(1,028)",(95),(78),(16)
2911,1227530,"(1,857)",(138),(153),(62),"(1,833)",(28),"(2,111)",(34),(96),(97)
2912,78000,"(3,896)",(117),(223),(145),(162),(38),(817),(83),(61),(72)
2913,1413370,(226),(17),(3),(9),(22),(2),(45),(1),(2),(15)
2914,1672310,(206),(67),(21),(15),(9),(1),(60),(1),(0),(5)
2915,362620,"(4,804)",(178),(85),(227),(128),(14),(168),(32),(71),(39)
2916,2070550,"(1,291)",(43),(57),(125),(133),(3),(220),(46),(101),(27)
2917,696560,(97),(2),(7),(1),(3),(0),(4),(15),(2),(2)
2918,873940,"(2,570)",(188),(59),(15),(292),(11),(433),(29),(34),(32)
2919,1203710,(869),(122),(483),(32),(126),(34),(203),(33),(59),(27)
2920,214870,"(1,396)",(91),(150),(92),"(1,313)",(109),(62),(33),(25),(317)
2921,15170,"(1,206)",(112),(111),(51),"(1,030)",(17),(141),(1),(15),(302)
2922,1897050,(84),(1),(5),(3),(0),(2),(17),(17),(9),(1)
2923,591460,"(2,041)",(50),(66),(52),(58),(10),(236),(17),(36),(24)
2924,1402320,"(1,845)",(61),(29),(8),(27),(7),(65),(14),(51),(20)
2925,1964220,(321),(21),(21),(21),(59),(2),(9),(4),(4),(21)
2926,2159530,(40),(0),(0),(0),(0),(0),(0),(0),(0),(0)
2927,2364770,(25),(0),(0),(0),(0),(0),(0),(1),(0),(0)
2928,312750,"(1,714)",(108),(225),(184),(63),(36),(68),(57),(20),(8)
2929,2258770,(33),(1),(0),(0),(1),(0),(276),(0),(0),(0)
2930,1104280,"(1,551)",(338),(52),(105),(130),(16),"(1,188)",(22),(90),(43)
2931,1883090,(103),(3),(4),(11),(24),(0),(169),(4),(16),(1)
2932,501080,"(1,421)",(101),(70),(32),(101),(13),(87),(31),(39),(35)
2933,1314820,(99),(7),(2),(0),(1),(1),(4),(0),(0),(1)
2934,1309610,(523),(8),(3),(1),(30),(3),(10),(2),(4),(7)
2935,500810,"(1,010)",(36),(31),(16),(299),(11),(4),(1),(5),(27)
2936,1154040,(790),(25),(28),(7),(134),(14),(139),(3),(49),(48)
2937,1368870,(270),(27),(15),(2),(14),(17),(25),(2),(3),(12)
2938,645730,(447),(20),(29),(15),(17),(7),(112),(76),(12),(2)
2939,715560,"(3,456)",(144),(26),(17),(355),(11),(484),(16),(20),(17)
2940,397430,(911),(29),(7),(5),(4),(0),(4),(0),(38),(2)
2941,1713810,(478),(18),(17),(8),(34),(2),(229),(13),(34),(38)
2942,678900,"(1,653)",(276),(92),(167),(266),(63),(191),(36),(19),(396)
2943,1205040,(334),(18),(23),(17),(100),(7),(60),(0),(8),(60)
2944,47790,"(3,727)",(180),(565),(653),(981),(96),(638),(5),(204),(363)
2945,679110,(255),(15),(27),(24),(74),(2),(26),(4),(12),(19)
2946,1384770,(775),(10),(6),(17),(10),(2),(1),(1),(0),(45)
2947,1769170,(374),(10),(21),(7),(55),(1),(281),(9),(91),(13)
2948,422900,(942),(18),(6),(7),(18),(3),(14),(17),(15),(12)
2949,530320,"(2,691)",(45),(69),(43),(34),(18),(62),(3),(41),(27)
2950,1520,"(3,067)",(64),(67),(27),(236),(28),(73),(28),(34),(40)
2951,1983710,(111),(5),(1),(3),(9),(0),(92),(36),(20),(0)
2952,488310,"(2,292)",(115),(74),(35),(73),(23),(164),(51),(107),(10)
2953,418340,"(7,061)",(191),(285),(179),(488),(37),"(2,571)",(116),(182),(34)
2954,773370,"(2,592)",(119),(47),(39),(230),(9),(546),(24),(31),(18)
2955,1486630,"(1,103)",(17),(64),(41),(369),(4),(58),(1),(33),(16)
2956,572430,(748),(50),(159),(144),(431),(13),(537),(21),(62),(97)
2957,660160,(656),(47),(44),(17),(61),(19),(40),(2),(3),(23)
2958,881420,(364),(4),(2),(6),(5),(1),(1),(0),(1),(6)
2959,462990,(268),(4),(9),(5),(38),(0),(185),(8),(7),(5)
2960,2176930,(35),(0),(0),(5),(1),(0),(5),(1),(0),(1)
2961,529520,(710),(7),(3),(5),(8),(2),(2),(1),(0),(1)
2962,420000,"(1,133)",(121),(99),(145),(113),(43),(112),(18),(35),(37)
2963,3730,"(1,641)",(56),(129),(52),(230),(26),(18),(13),(23),(55)
2964,733790,"(1,394)",(40),(166),(30),(33),(18),(249),(12),(4),(22)
2965,2317820,(112),(2),(0),(7),(8),(1),(45),(0),(3),(1)
2966,557340,"(12,822)",(314),"(1,571)","(1,155)","(3,668)",(68),"(3,455)",(44),(315),(256)
2967,55140,"(2,121)",(137),(123),(133),(362),(25),(60),(17),(14),(110)
2968,2193050,(106),(6),(20),(12),(19),(3),(57),(7),(9),(2)
2969,671970,(671),(78),(20),(27),(144),(12),(45),(9),(18),(42)
2970,1694510,(128),(8),(5),(3),(6),(1),(2),(13),(0),(1)
2971,1974220,(57),(1),(2),(8),(8),(2),(29),(12),(6),(0)
2972,760640,(185),(38),(22),(10),(1),(11),(46),(1),(1),(9)
2973,2207490,(168),(12),(10),(3),(7),(0),(35),(27),(4),(3)
2974,543870,(965),(80),(480),(348),(355),(18),(379),(5),(33),(61)
2975,557600,"(4,276)",(207),(185),(373),(423),(43),"(7,938)",(164),(477),(49)
2976,71230,"(1,967)",(66),(233),(135),(116),(29),(121),(2),(30),(49)
2977,1792250,"(1,389)",(40),(51),(21),"(1,463)",(29),(152),(13),(17),(86)
2978,1819450,(125),(11),(32),(26),(4),(3),(1),(4),(5),(2)
2979,360830,"(3,797)",(139),(315),(160),(79),(49),(86),(69),(14),(23)
2980,1196630,"(1,307)",(143),(263),(171),(48),(42),(367),(16),(9),(11)
2981,303680,(423),(3),(9),(4),(3),(4),(2),(3),(0),(0)
2982,1801110,(176),(4),(4),(6),(5),(0),(193),(158),(6),(1)
2983,1348390,(228),(21),(7),(10),(9),(3),(34),(5),(8),(3)
2984,1330470,(525),(36),(51),(39),(120),(6),"(4,535)",(29),(6),(9)
2985,1399720,"(1,553)",(31),(28),(18),(80),(9),(41),(19),(49),(36)
2986,2096510,(150),(1),(3),(0),(1),(1),(31),(0),(2),(1)
2987,1518430,(69),(1),(1),(1),(5),(0),(214),(1),(3),(0)
2988,8190,"(24,823)","(1,077)","(1,916)","(2,391)","(9,102)",(330),"(2,377)",(163),(253),"(1,306)"
2989,2009010,(177),(4),(4),(2),(19),(0),(1),(3),(0),(3)
2990,905340,"(1,225)",(160),(58),(141),(72),(9),(262),(18),(54),(27)
2991,1615100,"(1,170)",(8),(55),(26),(32),(4),(52),(7),(22),(10)
2992,1011940,(208),(8),(9),(8),(17),(1),"(1,143)",(2),(15),(0)
2993,1647550,(438),(10),(36),(12),(3),(4),(42),(10),(3),(2)
2994,1335530,(597),(18),(41),(43),(21),(13),(8),(14),(4),(4)
2995,1070710,"(6,924)",(92),(285),(113),(81),(22),(522),(10),(15),(28)
2996,2149420,(81),(1),(3),(3),(15),(1),(0),(1),(1),(5)
2997,397740,"(3,195)",(29),(142),(221),(112),(19),(29),(43),(83),(22)
2998,984680,(594),(10),(2),(1),(18),(7),(2),(1),(0),(3)
2999,726110,"(1,045)",(100),(22),(21),(24),(3),(187),(15),(23),(5)
3000,824000,"(1,376)",(182),(98),(66),(48),(24),(134),(17),(34),(23)
3001,596970,"(2,695)",(33),(23),(22),(63),(11),(96),(2),(17),(12)
3002,535520,(790),(25),(39),(50),(64),(3),(53),(7),(6),(19)
3003,1324350,(510),(26),(13),(11),(15),(1),(5),(4),(1),(8)
3004,1946070,(141),(0),(2),(2),(30),(0),(76),(0),(3),(2)
3005,45770,"(2,035)",(64),(262),(93),(202),(22),(139),(47),(77),(33)
3006,1307580,"(1,818)",(107),(149),(216),(86),(22),"(1,206)",(39),(139),(24)
3007,730820,"(1,574)",(64),(249),(52),(31),(131),(7),(0),(8),(11)
3008,310080,"(5,658)",(127),(256),(131),(211),(28),(88),(44),(396),(30)
3009,20510,"(5,245)",(232),(528),(302),"(8,538)",(92),(287),(71),(114),(643)
3010,2270,"(2,140)",(51),(121),(104),(301),(47),(59),(11),(36),(177)
3011,870200,"(1,596)",(43),(35),(44),(59),(11),(402),(4),(19),(28)
3012,200900,"(5,556)",(90),(280),(204),(187),(70),(203),(66),(239),(41)
3013,1094780,(813),(234),(38),(92),"(1,202)",(21),(313),(5),(5),(144)
3014,13500,"(1,141)",(69),(211),(159),(481),(49),(73),(6),(17),(53)
3015,1608400,(474),(4),(11),(5),(14),(1),(12),(2),(14),(3)
3016,2348170,(33),(0),(0),(0),(1),(1),(194),(0),(1),(0)
3017,428690,"(8,517)",(764),(776),(469),"(1,019)",(157),"(1,033)",(70),(179),(436)
3018,1291010,"(1,916)",(79),(52),(42),(225),(14),(835),(41),(93),(58)
3019,804010,"(1,042)",(76),(98),(41),(173),(18),(64),(9),(8),(25)
3020,471550,"(1,421)",(103),(135),(251),(352),(20),"(1,005)",(50),(128),(25)
3021,1882240,(108),(6),(3),(4),(3),(0),(1),(2),(1),(0)
3022,1295900,(487),(11),(8),(6),(22),(1),(9),(0),(1),(3)
3023,1710540,(228),(10),(7),(2),(5),(1),(5),(0),(2),(2)
3024,797400,(810),(50),(28),(12),(109),(25),(73),(4),(4),(20)
3025,462770,"(5,568)",(157),(247),(147),(861),(33),"(1,082)",(9),(55),(49)
3026,741140,(293),(5),(2),(1),(8),(1),(735),(12),(4),(0)
3027,1174640,(204),(4),(3),(7),(1),(1),(9),(4),(0),(2)
3028,6080,(675),(15),(13),(16),(4),(7),(0),(0),(1),(0)
3029,483980,"(1,998)",(52),(282),(177),(171),(58),(997),(43),(162),(42)
3030,243800,"(1,738)",(125),(165),(274),(735),(46),(122),(35),(20),(85)
3031,1308700,(75),(2),(3),(1),(3),(0),(6),(266),(0),(0)
3032,383840,"(1,418)",(38),(21),(34),(86),(4),(201),(17),(26),(31)
3033,2113900,(263),(8),(10),(5),(30),(1),(25),(2),(3),(3)
3034,502370,(986),(69),(49),(9),(96),(18),(23),(1),(3),(25)
3035,2022180,(432),(8),(45),(66),(297),(3),"(1,021)",(25),(90),(16)
3036,1911390,"(4,152)",(87),(74),(99),(463),(25),(202),(25),(161),(91)
3037,1098610,(93),(2),(2),(1),(1),(0),(3),(0),(0),(1)
3038,804490,"(1,356)",(45),(27),(15),(84),(7),(21),(25),(117),(24)
3039,296470,"(4,562)",(182),(356),(535),(771),(18),(235),(59),(74),(124)
3040,1450330,(91),(1),(3),(0),(3),(4),(13),(2),(0),(2)
3041,818320,(711),(47),(93),(198),(65),(11),(33),(2),(17),(104)
3042,564530,"(1,496)",(161),(100),(78),(48),(27),(8),(0),(18),(65)
3043,1412310,(157),(2),(7),(3),(8),(2),(10),(0),(0),(0)
3044,657240,"(1,070)",(12),(15),(5),(8),(5),(44),(6),(2),(9)
3045,303690,(378),(4),(16),(2),(8),(1),(7),(2),(3),(0)
3046,593280,"(3,599)",(203),(399),(252),(752),(115),"(1,274)",(90),(129),(76)
3047,1177660,(641),(18),(31),(20),(27),(5),(18),(1),(5),(24)
3048,205650,"(1,447)",(209),(138),(65),(469),(72),(70),(41),(159),(79)
3049,1265800,(372),(27),(11),(1),(25),(5),(9),(6),(2),(4)
3050,230330,(268),(1),(0),(0),(0),(0),(3),(0),(1),(0)
3051,221540,"(2,100)",(105),(56),(40),(196),(17),(184),(31),(38),(18)
3052,1933660,(213),(1),(6),(1),(6),(2),(523),(2),(4),(0)
3053,233720,"(10,331)",(266),(584),(454),"(1,724)",(134),(502),(144),(407),(345)
3054,1337010,"(2,360)",(150),(197),(125),(147),(23),(940),(37),(205),(20)
3055,1217390,(130),(2),(4),(3),(1),(1),(67),(3),"(2,717)",(0)
3056,1252780,"(4,038)",(38),(77),(115),(65),(10),(64),(4),(21),(247)
3057,1374970,(411),(12),(43),(33),(14),(9),(108),(11),(5),(9)
3058,1566070,(37),(1),(0),(0),(0),(0),(0),(0),(0),(0)
3059,469820,"(6,067)",(230),(357),(401),"(1,159)",(72),(760),(118),(144),(256)
3060,1364210,(649),(38),(24),(42),(24),(10),(49),(3),(7),(62)
3061,813820,"(26,821)","(2,072)","(3,063)","(4,520)","(9,070)",(491),"(1,999)",(159),(356),"(1,857)"
3062,18500,"(3,856)",(146),(115),(77),(131),(52),(92),(68),(21),(48)
3063,320430,(978),(40),(23),(32),(28),(10),(208),(6),(13),(4)
3064,1477130,(31),(2),(2),(0),(2),(0),(1),(0),(0),(0)
3065,230270,"(2,409)",(26),(44),(30),(106),(12),(80),(13),(28),(58)
3066,369990,"(1,619)",(154),(120),(122),"(1,662)",(36),"(3,140)",(133),(89),(63)
3067,1257810,(216),(4),(10),(2),(35),(1),(1),(0),(21),(19)
3068,944080,(122),(10),(8),(5),(35),(2),(47),(6),(8),(3)
3069,706560,(421),(3),(1),(3),(4),(3),(1),(1),(5),(2)
3070,1747050,(226),(1),(6),(4),(13),(3),(2),(0),(0),(4)
3071,113400,"(20,871)","(1,351)","(1,685)","(1,254)","(4,062)",(659),(552),(95),(369),(996)
3072,1085220,(141),(8),(17),(19),(36),(3),(40),(3),(15),(1)
3073,200170,"(3,773)",(378),(324),"(1,058)","(1,520)",(130),(53),(5),(17),(406)
3074,1358710,"(1,479)",(51),(41),(8),(57),(11),(223),(0),(20),(39)
3075,1254370,"(1,111)",(8),(19),(18),(197),(18),(19),(3),(4),(17)
3076,354290,(848),(26),(221),(48),(103),(3),(39),(11),(1),(15)
3077,411960,"(2,229)",(34),(43),(10),(9),(13),(6),(0),(1),(10)
3078,435400,"(4,100)",(194),(239),(178),(362),(60),"(2,184)",(93),(735),(96)
3079,1502970,(178),(5),(5),(1),(2),(3),(236),(88),(10),(0)
3080,1449280,(961),(38),(74),(20),(123),(14),(21),(13),(9),(11)
3081,356570,"(4,210)",(179),(786),(799),"(1,398)",(42),"(1,136)",(80),(196),(228)
3082,2179860,(14),(0),(1),(0),(1),(0),(2),(0),(1),(0)
3083,33930,"(12,286)",(489),(544),"(1,068)","(5,005)",(108),(306),(72),(166),(422)
3084,1000030,"(1,517)",(83),(20),(30),(18),(4),(135),(13),(23),(4)
3085,571310,"(3,281)",(115),(406),(307),(821),(40),(488),(27),(59),(132)
3086,1329510,(713),(91),(13),(65),(63),(4),(66),(4),(3),(18)
3087,1093290,(249),(16),(13),(15),(6),(5),(82),(3),(22),(2)
3088,464350,"(1,167)",(25),(22),(19),(110),(3),(317),(4),(6),(7)
3089,602700,(602),(12),(25),(9),(215),(2),(28),(7),(14),(7)
3090,1393820,(206),(5),(7),(6),(1),(0),(1),(1),(3),(0)
3091,1379870,(852),(9),(36),(20),(25),(4),(139),(18),(28),(11)
3092,1935660,"(1,514)",(7),(25),(19),(37),(3),(7),(2),(2),(14)
3093,1848450,"(2,105)",(28),(101),(109),(161),(16),(69),(14),(7),(28)
3094,672630,"(1,525)",(44),(127),(216),(48),(18),(212),(34),(18),(43)
3095,2124380,(819),(1),(8),(4),(4),(1),(0),(1),(1),(0)
3096,2200190,(241),(5),(10),(14),(31),(4),(37),(43),(49),(0)
3097,31830,(276),(7),(0),(1),(14),(0),(0),(0),(0),(0)
3098,438640,"(3,302)",(184),(276),(351),(477),(34),(168),(3),(31),(781)
3099,798490,"(2,363)",(196),(127),(42),(284),(30),(624),(31),(73),(54)
3100,1269690,(445),(12),(8),(6),(23),(2),(23),(0),(1),(6)
3101,359840,(706),(28),(62),(79),(532),(9),"(1,240)",(14),(55),(39)
3102,1444650,(526),(14),(46),(22),(182),(8),(254),(49),(46),(5)
3103,292820,(127),(2),(0),(0),(2),(0),(1),(0),(3),(0)
3104,"35140,200260,208650,367480","(26,946)","(1,259)","(4,803)","(3,735)","(4,502)",(659),"(3,129)",(124),(922),"(1,098)"
3105,999220,"(4,559)",(191),(333),(208),"(1,248)",(82),(155),(11),(65),(113)
3106,300570,"(1,923)",(62),(31),(16),(64),(9),(76),(28),(27),(13)
3107,337930,(543),(4),(12),(6),(13),(4),(20),(4),(109),(3)
3108,1170060,(728),(8),(20),(29),(20),(3),(30),(6),(13),(3)
3109,1057800,(183),(5),(5),(5),(3),(0),(24),(3),(7),(1)
3110,1394130,(180),(9),(4),(2),(0),(0),(18),(0),(5),(0)
3111,2412490,(72),(1),(1),(2),(33),(0),(7),(1),(1),(0)
3112,1795470,(30),(1),(0),(0),(1),(1),(34),(0),(2),(3)
3113,1707550,(244),(4),(24),(17),(63),(1),(40),(1),(4),(42)
3114,1638230,(11),(0),(0),(0),(0),(0),(352),(1),(0),(0)
3115,406290,"(1,495)",(50),(98),(33),(45),(50),(513),(5),(66),(22)
3116,1669420,(421),(17),(15),(18),(17),(3),(44),(1),(2),(4)
3117,550340,(219),(2),(15),(20),(51),(3),(41),(9),(12),(1)
3118,1602080,(599),(43),(59),(62),(145),(50),(88),(10),(23),(16)
3119,1307660,(539),(42),(15),(18),(10),(6),(102),(15),(2),(3)
3120,294650,(202),(0),(1),(0),(1),(0),(1),(0),(3),(1)
3121,1250520,(138),(2),(2),(4),(4),(1),(2),(1),(0),(0)
3122,1600370,(169),(4),(26),(2),(1),(0),(47),(0),(0),(0)
3123,2304620,(51),(16),(0),(0),(2),(0),(29),(0),(0),(0)
3124,1372810,(927),(21),(25),(38),(154),(2),"(1,398)",(14),"(2,050)",(6)
3125,640590,"(1,985)",(77),(219),(458),"(1,118)",(30),(686),(7),(66),(833)
3126,1096570,"(1,446)",(137),(301),(34),(83),(35),(200),(10),(23),(14)
3127,1520760,(138),(8),(7),(5),(9),(1),(30),(9),(2),(1)
3128,1797930,(81),(3),(0),(3),(1),(0),(1),(1),(3),(1)
3129,368370,"(5,596)",(243),(287),(376),(334),(97),(782),(237),(195),(84)
3130,501590,"(3,435)",(114),(269),(221),"(1,265)",(70),(944),(12),(38),(185)
3131,1139940,(860),(28),(42),(19),"(1,587)",(6),(487),(27),(15),(30)
3132,232430,"(14,457)",(371),(434),(316),(530),(147),(237),(88),(168),(61)
3133,438140,"(1,327)",(96),(65),(23),(111),(14),(21),(1),(8),(31)
3134,1225560,"(1,654)",(136),(286),(258),(309),(40),(561),(27),(46),(305)
3135,1150590,(629),(4),(89),(69),(140),(6),(33),(7),(4),(4)
3136,747200,"(1,319)",(54),(54),(53),(149),(6),"(1,600)",(48),(23),(22)
3137,1980530,(785),(13),(26),(82),(15),(2),(14),(5),(4),(18)
3138,550080,(427),(19),(40),(25),(40),(3),(385),(95),(30),(2)
3139,1498040,(938),(13),(9),(8),(25),(1),(833),(104),(2),(4)
3140,1665460,"(17,288)","(1,674)","(9,166)","(9,438)","(3,715)","(1,660)",(991),(307),(601),"(1,261)"
3141,1612810,(137),(16),(31),(38),(9),(0),(18),(1),(1),(9)
3142,32460,"(1,621)",(133),(274),(57),(59),(166),(5),(0),(16),(21)
3143,351970,"(4,548)",(347),(535),(653),(678),(90),"(1,092)",(12),(131),(36)
3144,834280,(558),(111),(17),(37),(41),(7),(69),(8),(5),(50)
3145,1036890,"(1,916)",(61),(54),(57),(404),(18),(721),(11),(37),(73)
3146,1772830,(296),(7),(12),(8),(6),(1),(94),(39),(19),(4)
3147,115800,"(3,905)",(192),(194),(187),(179),(54),(295),(57),(196),(55)
3148,495140,"(1,944)",(159),(737),(684),(563),(39),(545),(4),(63),(111)
3149,276810,"(5,334)",(515),(294),(47),(563),(127),(191),(13),(43),(137)
3150,2088160,(59),(0),(0),(0),(0),(0),"(2,369)",(0),(3),(0)
3151,442070,"(2,120)",(35),(129),(80),(259),(26),(150),(4),(20),(66)
3152,404040,(377),(9),(5),(13),(8),(2),(5),(0),(0),(1)
3153,1749750,(212),(10),(4),(11),(8),(0),(23),(21),(19),(1)
3154,1643100,(87),(3),(0),(0),(0),(0),(1),(1),(0),(0)
3155,606230,"(1,354)",(85),(17),(21),(235),(5),(103),(4),(14),(44)
3156,251470,"(1,987)",(260),(122),(519),(42),(18),(43),(12),(23),(24)
3157,841190,"(1,017)",(46),(33),(13),(21),(14),(105),(10),(47),(27)
3158,399810,"(5,436)",(459),(477),(312),"(1,226)",(171),"(1,202)",(51),(140),(314)
3159,1164050,"(1,369)",(53),(131),(312),(171),(14),(518),(39),(189),(17)
3160,919260,(261),(20),(2),(3),(31),(0),(22),(4),(2),(3)
3161,1786070,(21),(0),(0),(0),(1),(0),(0),(0),(0),(0)
3162,1701380,"(1,448)",(1),(0),(0),(0),(1),(1),(0),(1),(0)
3163,1254130,(412),(24),(121),(46),(21),(15),(23),(0),(0),(11)
3164,17470,"(14,323)",(542),"(2,289)","(1,565)","(2,792)",(280),"(1,071)",(4),(582),(359)
3165,1966130,(111),(2),(6),(1),(2),(1),(0),(0),(0),(2)
